TT2ID,C27id
b00e7f57-71d3-46b2-88ec-a58f00aad197,50949
87561c55-d189-449a-87fb-a59200d7686e,50950
07adfb90-0709-42a2-824f-a59300f776ac,50951
5e86adcd-518d-47b3-8e40-a59400b174d2,50952
d22b09cf-3c2f-4aaa-8511-a594010d3bf0,50953
610624cc-6a36-4ad2-b2b2-a59401344c31,50954
2797460b-7b79-49df-9163-a582001b4388,50955
bc789f3a-55a5-4078-b04f-a58200dc2cec,50956
eebda846-e413-4f48-b216-a58201487430,50957
bbebd27d-77c5-4c59-acae-a583010d4867,50958
22a20b92-e9b6-46c4-88f3-a58301503bf9,50959
27fc9ff0-b437-484d-a711-a58600102c79,50960
8d032af3-3a69-4c12-8e73-a58600ba38f6,50961
eb888b0e-78d3-4a9b-9ab8-a586010069c2,50962
d15e1adf-27e1-478b-9aca-a5860166c844,50963
de52efe8-d6ed-439a-97ad-a5b5011020aa,50964
64bcabb5-4299-4d11-8bb7-a5b600b4e9b4,50965
85775072-82a9-41ae-b689-a5b7009ce47a,50966
daa6a3ef-8871-4768-bb2a-a5bb00d0ce21,50967
2b0b9fb7-b161-472a-ab1a-a5bc00de9130,50968
487b5bbd-a4aa-4ac2-8cae-a52b0069a639,50969
a4529c82-9ebf-4bb0-a381-a52e001658c3,50970
2bfe6f7e-e80d-4b4b-a703-a52e01840cd7,50971
595dd3dd-0af0-4606-a2e1-a52f008e8a2f,50972
29e6f5f3-3ffc-4e77-ae8b-a52f009174a6,50973
bb6079f2-bd66-4e29-ac5a-a53000f8bc9c,50974
84df8183-b318-4bf4-868f-a530012366a8,50975
e248f088-3318-43ba-bf07-a5300179b501,50976
7a6c3e95-f9d7-4324-9da7-a58500f62dc2,50977
f28daf3e-ea5e-42fd-897b-a585012724d6,50978
742b24c2-3410-42ee-9e05-a58600ab0948,50979
a7f4de7a-7b0c-4cca-96e2-a586013d4609,50980
4ada87f2-e6c4-494a-830d-a58a01010657,50981
d5f76282-7869-4931-a621-a58a01112279,50982
a8466e5e-8c19-4d72-b887-a58a01618c4c,50983
51d80249-6973-4b89-b4a2-a58b00f04efe,50984
a70423c7-6e07-487a-bb25-a58c0127ccb2,50985
be22422d-b145-4829-972d-a587002a51cb,50986
2ad21153-b995-4d51-853c-a58800fac777,50987
8f1e7474-873f-4579-b2fd-a58b00a8ff4c,50988
4230890e-e1c9-4bc2-bec8-a58b00c57a1c,50989
6c77928a-dad1-4adb-8ae5-a58b0146c019,50990
75eb025c-d8fa-4eba-b31c-a59200a6e0bf,50991
c6703de1-ebcd-4d61-932e-a58c016be851,50992
c9a7b0af-9fa7-4736-8977-a58e00078be6,50993
346c6209-8694-45f8-8e33-a58e00d0695b,50994
cfdaa925-82e5-426a-bbcf-a59100e6b742,50995
6ea128c8-ed36-4eaf-b7b9-a59100f5e05a,50996
687ef20d-3dca-4dcd-a31e-a59200e46c87,50997
0381a562-6b83-4d28-b148-a59200ebc560,50998
fe2d5b7c-c4c7-44a3-8a06-a54400a85333,50999
4cec2697-0258-40d6-8155-a54601426dde,51000
26c1883a-df22-4431-b689-a5470133816a,51001
0934a69e-8820-4d9c-9feb-a54c013edb80,51002
42fd031d-87af-47e2-8e04-a55000381751,51003
52e974bd-2ceb-4984-9651-a55101870738,51004
62d1ef73-830c-41f3-8850-a55200f9ec62,51005
25bf558f-89f9-4b9a-bdbe-a55201044ff4,51006
096b76db-ddb5-4576-94fb-a55300ced977,51007
8cdf69fb-dca7-4310-aa8f-a55401740f04,51008
2941f8c6-92e6-4b0f-a47d-a599011104c8,51009
b8ac6228-7e86-4325-942d-a59f018639e3,51010
d04be1fb-fba9-468f-b1f7-a5a200cc3b8c,51011
420adca3-4936-4565-a126-a5a500ed19f2,51012
ba5fafdd-c5a1-4895-8291-a5a50156755c,51013
71495b77-4d53-4217-b297-a5a600d576aa,51014
f1940aae-a04e-44f4-9b1b-a5a700f89d52,51015
51701176-d19a-458f-86ff-a5a7013f1568,51016
d480b059-3113-4e1b-ba62-a592012f9b66,51017
72f2c78e-80dc-4730-acf1-a59300a08f8d,51018
2fde50d5-b35a-499e-aeff-a59300a985f2,51019
8a418488-051b-4366-bd7c-a593011795d2,51020
bc0236f9-4abc-4508-8893-a59301378463,51021
e6171162-e1d3-4381-a7b3-a59400e21d49,51022
a43ab904-3ee6-4ca7-8560-a59400e83f41,51023
ec95eb72-de88-4277-97fd-a59800d483e6,51024
da02faa7-6c24-47e0-bdc5-a59900979cc0,51025
77f46044-6c03-4455-a23c-a53400ad772e,51026
95b504fb-fbdf-42c1-a684-a53600992e57,51027
b5e907d9-516b-4efe-887d-a5360102b122,51028
6b27c4e2-0847-4a22-bc2e-a53700aaef45,51029
a8fab181-fb0e-40ce-b671-a53700b71e9b,51030
c26ae60a-73fd-4cd2-8af9-a53900a0bdde,51031
eb1a9c9c-a7b4-48ef-81a0-a53901113b2e,51032
751174cc-f18d-445c-9ac7-a53b001b91f0,51033
9788f15d-5bfc-4551-b373-a53e00ecb996,51034
d66fc4e4-b2ee-483f-946a-a59300db239f,51035
46ac942c-659e-423a-8585-a59901232559,51036
f9020db3-5714-477e-90aa-a59a01259eed,51037
810ab988-feb0-4e8c-a44b-a59e00d2f325,51038
8094cf7c-3b12-4bb4-b97e-a5a001282c91,51039
426c9aec-9585-4d26-b900-a5a2015e72c7,51040
35fee8d4-cc4d-4224-98b6-a5af00fd57c2,51041
cf0a6b11-b5de-4735-b8a7-a5b000bfb243,51042
c71688e1-17da-4168-a78d-a5b500dd1c7d,51043
1360ea15-353e-4586-85cf-a55500a8befd,51044
fff89e6e-4857-47e0-8091-a55600f07d83,51045
cf489601-4d1b-4f0c-bea6-a556013afd08,51046
5869ff96-1bb9-4270-94ab-a55b0008b43c,51047
887b6128-01a2-416f-a1cc-a55d014ab022,51048
16706614-fab0-4c46-ae8b-a56100f30377,51049
a77d0f62-49c7-4fca-b3cd-a561013dc2ff,51050
9d7c6454-211a-4606-a5e5-a56200b55dbd,51051
9ea13d58-2b18-4b67-a4cd-a56200c03764,51052
772a4d8d-4644-4163-a5a8-a59d0102cd65,51053
da8b737c-3b3b-4235-abd2-a59e009d7d42,51054
3b2599ff-ddf0-41b1-a7a0-a5a700b4b038,51055
2cd58476-c215-45dd-9124-a5a801157fcc,51056
76772192-16f2-4473-9c8d-a5af0106825b,51057
bdf75e3a-8e79-4e36-ae4a-a5b10142e2bb,51058
bb19d6fd-d7e0-431f-bb75-a5b500f2ce8f,51059
ca0eed85-1f89-4948-bb9e-a5b501101f63,51060
768cb7bb-2649-4943-8a13-a5b501102007,51061
6b374be6-b1b8-4edb-8adc-a5b60162721f,51062
c608fded-8cec-4ff7-a1b2-a5b7010f1266,51063
1106e5c3-c00f-4e47-9aa1-a5be00cda5a2,51064
ff7fa260-2b19-4aff-b781-a5c3009b5118,51065
8407022c-8d78-468f-a4fd-a5a800baa7b6,51066
27a26ed2-4ea8-4c29-b355-a5a800ca837f,51067
40ce80d9-ea5b-45fd-b97a-a5ad00b65540,51068
ee8b2ed5-5686-4fef-86c7-a5af00b9c05a,51069
30a1c080-39e8-4b44-aabd-a5b10112cdc2,51070
6d24ac36-8ecf-4334-b69b-a5b501101e25,51071
25c83dcd-4993-4a93-b23f-a5b501101ec3,51072
23e52541-5c4e-4b0b-afa6-a5b600940543,51073
fab41b5f-0a7f-4c83-be91-a5bd0067e931,51074
4d550ede-7463-46cb-bf3d-a5bc00ec9e1d,51075
db604ff6-cf9c-4cec-b8b2-a5bf00cfcf35,51076
9ed716d7-e0d1-4437-9d30-a5c6015635ab,51077
dfc97622-6596-4659-8e7f-a62100eeeffc,51078
c9b6d7c0-6b57-4633-b337-a53f0125a5ca,51079
7b13b0d7-ecf5-400e-8005-a54300cd5f31,51080
23abd4fd-fcce-431a-b5a3-a545015746d4,51081
26de2776-e971-49a4-a084-a54601232812,51082
bcbbe22c-fca7-48f4-8342-a54700cf15c6,51083
eccc46d9-0fa6-4aff-ba66-a54a01066626,51084
12a85ed5-25d3-4be3-bbfd-a54b011e0d0f,51085
cadf2073-e1c9-4ac2-9dbe-a54b016e1c6d,51086
4327ab88-3b46-40bc-b2be-a54c004d26b0,51087
a10824cd-a43f-429b-954a-a56300dedbb1,51088
91776acb-58b8-4e00-9958-a56300edaf5c,51089
55befe22-3ed4-45a0-873a-a56301571ae3,51090
4638a074-7cc6-442c-8733-a56800cd9933,51091
0e1e8b9f-710a-4320-a8ce-a57300aa2490,51092
eee27efa-b12c-4af2-9066-a57500be8da8,51093
65914d65-74eb-4e01-b960-a576010582c8,51094
5ba26ef6-c145-4056-9f59-a57e00a9484f,51095
167d5400-d62a-4544-8d50-a57e01314ea9,51096
927c4e7e-5ab2-4079-b059-a58000d23c72,51097
71920a34-48a2-4972-b7b7-a58300c6fd39,51098
0f5ced33-21c9-45ef-99eb-a58300fac326,51099
b36a4084-7d0a-46c3-970c-a58500a8595a,51100
1174b343-5b96-4b5e-8afd-a585013ebbaa,51101
4d59e93c-9be1-47d9-96ac-a586013a1f01,51102
197b99b5-8009-4cb7-ad69-a587011aa26a,51103
329c1fca-c124-46f3-8588-a58900ec7f89,51104
487983e6-84af-46b4-9a3f-a54c00aaf441,51105
0c17e2e3-c15d-4745-a452-a54e01155701,51106
08e87c9c-ca64-476f-9fbb-a54f00bc62fd,51107
ba65cec9-fc77-4fd3-bd87-a55200e23d23,51108
1867d722-d233-43c2-b5b9-a55400c72e15,51109
b6195f70-61d2-459b-b917-a554011e6cb3,51110
44665524-9d15-41d9-8d03-a55700483e93,51111
2eb14074-09a4-4dc9-9932-a55800aa7d44,51112
05cb69f2-2624-469e-8648-a5580112963f,51113
69394283-d6d8-416e-a549-a55a00c08130,51114
7aed197c-90d8-4856-8b12-a58a00e1c02e,51115
f64a38c9-c971-4151-92ec-a58a01397ecf,51116
35a65ed9-9f85-4053-9c43-a58b0132065a,51117
e91a1e99-c7a0-4e64-bc55-a58e00f280df,51118
bca07cb0-04df-4a62-83d9-a58f0132a503,51119
6ff87564-c784-4d9a-a53d-a59000dfa783,51120
3582440d-368e-4050-9c13-a5900108e337,51121
659ad9f7-2485-4e87-a234-a590010cd7b5,51122
5e0d30b6-1749-4215-a33c-a59100ad9e38,51123
25314c4f-962e-44f6-ac51-a55a0176fb3c,51124
e72aba14-dcd1-44d3-9cdd-a55d016893c9,51125
6a003daa-2a28-4032-9e44-a56000eb1eb3,51126
9c6698ba-5b34-4e87-8f18-a561016e50f8,51127
6ec6ad86-4536-4f65-b54a-a5630156ee80,51128
3c1a1dae-c164-4af7-b966-a565012d7244,51129
abacdb39-dec2-46bf-94c9-a56800b403c1,51130
08902a6e-4dd5-4eca-8963-a56a01269cdc,51131
7dabef4d-4c3f-4e30-b30c-a56c013cba87,51132
1f3f66d9-f69c-4901-bc6e-a592010d446b,51133
414e1bfc-3d68-4e31-8f43-a592018445e1,51134
2424cec6-bbb5-498b-8aab-a593015de0f4,51135
2c4b9cd8-37ec-48da-9fec-a5930189245a,51136
5202be44-cbb8-4e3e-b990-a596013acc96,51137
9f58b520-ac95-461d-86a7-a59a0090a1b4,51138
8d65d4fc-7645-463b-8cc7-a59b01305b33,51139
2fa3a900-25ca-45ba-aaf6-a5a001899706,51140
b032f3e4-8f66-4768-8b46-a56f00e43426,51141
e84322ab-7af1-409c-b03d-a56f0187e31b,51142
872a2660-6b24-40b0-9a24-a5720110a284,51143
fbb82bf7-05a7-4606-8623-a5740171d056,51144
2fae3649-dd76-4241-8524-a57701287af2,51145
d3ecf20d-9309-41db-b902-a57b00d6023f,51146
6c643e99-6408-4fc2-98d2-a57c008838e5,51147
f90b0616-6c5f-416f-bb4b-a5810167778f,51148
b6f70e21-606c-48df-94f0-a58401541864,51149
b84b2e71-8d48-44fb-b9a4-a5a80154fdf5,51150
4326dfa7-7038-4fc2-a2b9-a5ac00aa13cc,51151
b8709727-43ea-4c21-9668-a5ac00f85764,51152
26c2fbdc-de46-4295-86f2-a5ad017c676e,51153
68cf8742-4c3b-4a7b-93d2-a5b101620d36,51154
b2c10ccb-bbc1-4f48-ab41-a5b200de08c3,51155
8447cd4b-c1a5-4940-b1ce-a5b3012b02e5,51156
d0f2202a-aee5-424c-a656-a5b3016c3261,51157
b2af01fc-b8eb-4b7b-ba53-a5c400e1e34d,51158
38645aff-975e-4e52-a110-a5c400f83729,51159
bd25af48-19d0-4b94-afe3-a5c4016071e6,51160
af4e9416-d85b-421b-bac5-a58600a6c616,51161
459e92a7-bc92-43bf-aef7-a58601519fdc,51162
fb8dbc33-b4fa-4021-a5c1-a589002dd050,51163
e2624783-39fe-404e-969d-a58901078a80,51164
adb65d92-ec78-4692-a50e-a589015258b5,51165
2209f2d6-25f5-48f8-b7da-a58a010e59ca,51166
2d1af3d7-7668-4e68-b3a4-a58a011d0255,51167
7822cfa3-17e1-4ff6-88af-a58b00bfed56,51168
0d8a1c0f-698d-479d-9a4f-a58c01126a08,51169
582d6a43-4d41-4d8d-b870-a58d00a35676,51170
1d111e34-5f66-4145-b2ee-a58d01015796,51171
a2ed987c-367a-4218-9ecb-a58e0134bf46,51172
19eba3fa-7f9c-4506-80e9-a58f00fb6955,51173
4be179ca-64e4-4168-ae6f-a59000155ea8,51174
7c74669d-0a29-4bbd-99db-a590013b0ce4,51175
ee08bebf-6f67-4135-913a-a59100cea8fd,51176
deb20718-9f24-4db1-9583-a59200c5ebb0,51177
ef764e82-a1ff-490d-8630-a5920122ace5,51178
3b564254-59d5-4b27-807a-a59301259cb6,51179
0e10005e-8090-46e3-8fa2-a593013d930d,51180
0afd8ee2-3973-44cb-a42d-a5940118c5ef,51181
178914ba-76c2-43b4-8c29-a598011be065,51182
b7e9ec6d-789e-43ad-9507-a59b00a526fe,51183
aec23005-660f-4ae0-b80e-a59b01572031,51184
cc76890c-ac13-4474-a98a-a59c00ee646a,51185
c727eb70-be21-4d6c-9c62-a5a000d74c9f,51186
fab15c5e-9ac3-4739-a0a9-a5a4013844cd,51187
48e299ca-380e-4650-92c7-a5a600cf3e9a,51188
b623614d-c9a5-49b5-b5b6-a5a9014b5781,51189
e9987680-f7cb-40cb-a1ff-a5af010eda59,51190
cd4495e1-5dc5-45b3-967b-a5b2016c9176,51191
69d58791-7a21-4ab4-a899-a5b40119e10a,51192
92e0b216-032b-47fa-a039-a5b600c0ecbd,51193
b9f9dc22-7344-471e-a5d8-a5b600cd5381,51194
0082c71e-a067-4dc1-9236-a5b701401ac4,51195
6ecfd9c4-0e39-43aa-bec3-a5bd00c122a5,51196
